sentence,hate,category
8030 4561 7282 4563 6039 7305 12515,1,politics
13322 11354 7303 12231 1078 13893 2713 13755 2713 6019 6558 11040 4614 6297 2633 3404 1669 11419 2116 12103 2852 8089 9755 4020,1,politics
481 14420 12545 8952 3130 11603 8858 3128 6424 4924 14565 6926,0,crime
12403 9382,0,sports
4658 243 3001 14546 13566 10236 10651 1484 10235 10651 13283 14314,0,entertainment
1897 11278 7322 2500 372 7815 6691 9413 10495 11357,1,crime
8003 1014 8509 8005 9360 9575 13642 4191 13023 3084 9344 12357 996 7720 13913 10773 785 12014 3084 11086 13621 7865 2198 15013 12017 4189 8141 13755 15012 5985 12457 1571 15012,0,celebrity
8792 12424 11956 4654 4838 12054 13175 1140 13533 10263 5789 6365 2399,0,"Meme, TikTok and others"
7761 4956,1,religion
3369 5985 10303 5985 2116 9449 6104 797 10994 13248 10938 12773 11338 3590 11343,1,religion
8469 963,1,politics
13294 9677 1669,1,celebrity
2868 9591,0,"Meme, TikTok and others"
13865 6110 11508 5116 3984 3992 8718 8224 13865 9604,1,crime
1897 2659 10743 2659 7600 3764 729 6932 10897 3030 5133 3849 11184 6906 9994 1078 5141 1749 6906 9994 8980 2749 5898 8753 310 2242,0,crime
1140 12392 2229,0,"Meme, TikTok and others"
5153 5985 1669 8744 13350 10520,1,celebrity
2924 9677 5827 11308 12596 9906 10774 8590 12114 13698 7562 2116 9422 5828 13678 8402 6860 14621 9677,1,"Meme, TikTok and others"
10168 13157 12447 427 6150 6314 12445 13565 6150 8792 6602 1497 10476 14876 9651 6868 13487 7609 9933 7135 7821 13629 13152 7574 7790 8790 7787 10655 6314 8766 3227 6633 425 7268 6026 9253 7024 12330 10643 9758 6311 11024 14734 7574 6926 14923 8146 10170 1547 11532 14158 9262 14923 11025 4105 13755 5716 11779 10475 6580 867 13162 4622 867 8787 8146 10172 11024 7575 1917 10085 8221 4762 1917 7092 2423 13152 14734 3037 8766 4710 5306 12410 8568 4711 10916 8196 8195 2097 6425 7714 2822 13411 6426 8766 9160 7186 1655 13152 10611 14734 4708 9614 5837 13570 8766 10654 13487 7608 10142 14069 1749 12731 8225 541 12015 13566 13613 3471 10916 10312 386 13614 5232 7524 2583 14069 13626 6155 725 13275,0,celebrity
5868 4087 11614 8728 14359,0,sports
14780 1140 6772 8520 13283 5142 1148 3579 8912,1,"Meme, TikTok and others"
2965 1758 9532,1,"Meme, TikTok and others"
2556 2640 13755 2070 3422 5298 6019,1,politics
14818 10994 6039 12698 6542 11287 3637 14782 4357,1,"Meme, TikTok and others"
1527 6889 2822 11343 9718 10938 1163 7168 1827 9527 7777 6218,1,crime
6994,0,"Meme, TikTok and others"
5145 7280 399 12698 6475,0,entertainment
6707 10177 2672 402 6706 2924 9677 13487,1,religion
5500 10794 5500 14594 14593 169 6910 14845 11603 1624 1698 15077,0,politics
2924 9652 2949 2949 11603,1,religion
10943 7018 902 6995 1164 724 1089 10938 8145,0,religion
11184 13722 388 1655 13392 13407 2323,0,"Meme, TikTok and others"
12035 8570 10794,1,"Meme, TikTok and others"
1655 11889 3240 3233 4643 4749 48 1624 1296 48 4731,0,entertainment
1078 11323 6108 4409 11338 9652 11323 13779,1,entertainment
13364 6676 12577 3736 3690,0,religion
7363 3030 1869 14750 14131 1201 8682 1415 6648 4073 6715 9630 7303 7061 10401 1429 2678 4010 705 9817 14381 8263 7229 14385 12112 4113 1425 14661,0,religion
13865 6910 2833 5504 10341 4561 3436 13865 6245 2075 11244,1,crime
11379 14083 1908 10703 15112,0,celebrity
3107 3794 3321 2556 3107 3422 5295,0,politics
5950 2924 9677 5319 8337 7673 6261,1,religion
2924 9679 14127 3254 6342 205 11843 8586 3148 6342 198 9677 13097 194 13001 11410 13030 3140 169,1,religion
9246 14420 11173 10430 5877 9994 14430 3464 6663 4978 3470 7650 4792,0,celebrity
7420 13239 11938 12402 13548 2719 5267 5812 2454 11725 9382 10280 13239 5264 7140,0,"Meme, TikTok and others"
4253 7363 1140 13906 8748 6600 10699 13906,0,religion
2924 9677 7008 10994 9812,1,entertainment
13889 5786 4605 11184,1,sports
1078 11338 7927 6104 9859 5500 6452 3370 8621,1,crime
3368 11761 4347 11604 12696 6548 4850 11761 11338 9055,1,crime
11437 10994 920 2348 13104 8425 11438 10994 9812 2844 6112 10994 10743 14755 10994 7251 2862 5953 3780 1509 5953,1,religion
906 2721 1662 5134 8575 14556 3014 7671 14359,0,"Meme, TikTok and others"
3370 8640 4241 6297 12980 7465,1,sports
1815 8785 14696 13609 14279 9216 12423 12331,1,entertainment
5319 11603 6261,0,religion
9562 10789 6890 12355 3986 3995 6482 10467 6179 6474 13530 5610 12243 9994 2852 9994 13530 11053 12243 5699 10789 6890,0,crime
10822 2151 2512 5610 3899,0,religion
14581 12394 1669 10743 2877,0,religion
963 4361 9995 1201 13455 9575 5652 963 4361 910 963 14828,1,entertainment
9995 14344 2005 8939 9677 3920 12769 10938 1163 4681 6548 14632 4282 2371 2790,1,entertainment
6415 2035 3373 4834 364 2270 7725 14338 12659 12660 7200 6415 2035 3370 8429 4674 9619 2924 11139 7456 1270 6748,1,entertainment
12633 429 758 1779 388 1444 9420 12203 3783 2562 10015 3627 2229 169,0,politics
14700 7384 3038 9900 4654,1,entertainment
4946 5477 11431 1669 11652 13891 1669 11431 13755 5932 11431 12633 2291,1,sports
9596 7588 3034 5359 1486,1,celebrity
4452 13672 422 3993 14277 13638,0,politics
2044 12437 12483 3424 2044 2882 9537 2633 9741 9015,1,politics
5744 6432 5683 14770 14294 6954 7225 5630 6342 5744 6342 9361 7578 3887 14685 12596 9579,0,crime
963 11637 9995 12568 13329 14923 13814 7974 13510 5319 8337 2273 10002 3941 11620 9994 12331 768 4632 1669 9030 11726 6110 11512 1638 364 5666 7168 1669 825 768 970 6299,1,entertainment
9061 13865 5476 11896 13865,1,entertainment
13425 8464 13795 13839 11184 12415 2125 13248 3406 13262 13448 13359 1381 559 14734 7345 14455 834 613 1730 3985 1777 3199 13984 7828 10657 14889 13425 7342 13796 7344 12169 11257 6474 10616 3990 1381 3264 8891 8447 12704 7092 4743,0,crime
5035 7393 1662 3348 11938 1148 8836 9827 11123 2688,0,"Meme, TikTok and others"
10994 6039 8474 11760,0,crime
9280 5688 13938 12877,1,crime
10535 4561 5950 2713 550 4186 12181 14619 4170 6104 2593 235 4144 11964 9699 11372 12192 7133 12352 6039 11508 13955 6152 1042 11372 11400 5764 6152 6087 11373 12972 10699 3912 5950 6104 3693 3282 2116 9561 11511 11962 11401,1,religion
2924 4381 13108,1,entertainment
12461 9677 14406 3588 13582 2268 3753 2301 12016 7137 2205 9242 3753,0,celebrity
6010 11307 4421 11338 10401 11742 9466 10376 11338 10401,1,sports
6992 9883 3511 7270 4390,0,sports
1597 14456 5399 8114 5399 10414 11508 8013 7143 1535 14463 12255 13633 3499 14469,0,celebrity
10916 11532 2583 13428 5133,1,sports
6953 13743 6262 1140 6838 11184 6261 1038,0,crime
1815 10938 1669 4637 8409 12035 4858 6533 969 9995,1,entertainment
12995 12824 1014,0,religion
12879 12398 12878 2285 12776 12675 7604,1,crime
10246 9025 9192 765 2215 3750,1,entertainment
7811 8064 8659 14392 14392 9330 6521,0,celebrity
677 12870 7632 12398 10472 6634,0,politics
7589 3946 1749 1655 3921 9883 1490 4417 1082 8409 11588 1234 9829 11756 2029 1655 12702 3146 1275 7971 7168 12944 2389 7411 2026 4387 11355 6104 9165 12769 4972,1,religion
3104 5287 3104 12521 12521 3870 3870 2884 1982 2633,1,politics
9575 3648 14288 13271 4956 6476,0,celebrity
14887 14887 9330 6521 2507 372,0,celebrity
862 6720 8965 10687 2036 12409 13865 10743 6718 3177 278 5942 10794 15063,1,religion
2020 4485 727 3603 14974 3107 12840 399 5056 1749 11843 2979 812 4211 9266,1,celebrity
752 10258 7815 13997 9095 5813 7303 1225 8774 3370 8480 11725,1,crime
13367 11812 5153 1308 14228,1,celebrity
1254 10089,0,celebrity
9900 11728 8230 11392 2284,1,crime
2924 9677 6114 13814 8577 10684 11593,1,"Meme, TikTok and others"
6623 11415 4550 14367 1785,1,crime
10911 13755 5196 3513 8094 2915 8094 14089 8094 5133 8094 4606 8094 9606 8094 2974 4434 5398 4364,1,sports
5319 11287 12343 13097 3638,1,entertainment
4149 12316 6593 1655 14359 6943,0,"Meme, TikTok and others"
7270 13770 11508 6769,0,crime
10520 6879 2721 11508 1124 13617,0,religion
1359 3286 2834 8643 1679 14015,1,politics
10691 5277 15093,0,sports
13097 8094 13037 13659,1,sports
1033 4149 1655,0,"Meme, TikTok and others"
3370 8621 9745 11707 2116 2170,1,politics
1498 12523 3472 2400 6219 6800,0,politics
11998 1967 701 2021 7124 1969 8010 9918 11188 10699 1163,0,entertainment
6 11139 4692 14225 8885 8202 12835 4711 10248 12457 12848 1669 7336 889 12461 9677 3751 6555 8718 10311 2852 11681 4691 10938 10307 11833 11831 535 11186 7611 888 13530 10533 13568 11827 4487 9522 2426 3645 11175 9844 4198 11834 9876 3843 9522 2438 10863 12492 3311 11825 559 14260 14910 10946 14262 14009 8599,1,celebrity
11663 7307 14077 14744 14075 11139,0,religion
8094 3370 8621 1669 10911 10223,1,sports
9272 14162 11354,1,crime
6104 14880 9007 15093,1,entertainment
9900 11670 12478 12628 364 11540 10318 5042 5477 10467 364 2255 7456 11184 2461,1,entertainment
7303,0,entertainment
11211 14614 1243 9291 7071,1,politics
13108 13232 9677 1409 7008 2116 9438 13910 8302 3038,1,religion
9757 14524 14525 13065 8655 5477 7816 3787 14527 811 3917 6252 9941 12596 9169,1,celebrity
6799 3037,0,entertainment
9900 462,1,crime
2210 8885 1222 11978 10644 8535,0,celebrity
1897 11437 6889 1047 11184 14457 946 13772 11508 9264 678 2291 2753 3216 9971 1201 9971 1869 2312 12443 13772 11532 13530 1225 7711 10913 4969 1897 11532 1148 5831 1692 3579 7655 1192 14194 9559 14459 1692 8418 2225 14463 12243 1148 6947 9562 10938 6175 10949 8835 6891 15032,1,politics
12049 14664 3471 10916 10646,0,sports
7940,0,"Meme, TikTok and others"
12047 5827 11317 4429,1,"Meme, TikTok and others"
1815 11508 6166 4845 2831 11600,0,crime
13097 10699 972 9699 963 8503 11603 5985 3719 9699,1,entertainment
1941 4838 5133 2886 1669,1,"Meme, TikTok and others"
10794 2116 3849 10794 2819 1681 13799 10795 907 10946 12350,0,religion
2044 2778,0,crime
2563 6775 12002 3406,1,politics
13891 1669 11323 9716,1,sports
3583 1089 3293 14643 10743,1,religion
6104 6580 14556 6235 14359 1140 366 10019 2322 4508 10601 10019 14359,0,"Meme, TikTok and others"
7411 9900 5242 3387 4655 93,1,entertainment
11730 10215 10215 1201 5985 1669 12900 1669 12066 5300 3518 3515 5985 4176 12060 10215 8173 6104 4513 1270 10916 6819 2044 5985 2044 14881 5985 14010 14427 10874,1,sports
2927 8126 13814 9055 14359,1,"Meme, TikTok and others"
2907 9677,1,religion
7420 7815 4692 7325 9677 8292 3095 2713,1,"Meme, TikTok and others"
7699 13218 13484 7017 9613 13571 11508 7698 7698 9303 9792 11761 13359 7157 10515 3406 12066 2721 5477 4838 221 3912 11766 4100 7753 3406 8980 4149 1655 7698 9562 13077 754 1191 13364 2721 14538 14538 11287 9848 10240 14651 13364 8980 11761 10989 10208 5504 12997 10467,1,crime
2041 963 3834 10007 9790,1,entertainment
1078 5142 9691 6087 12331 12596 6087 1669 3720 3682 9422 4692 11139 10635 10635 2310 9693 9038 626 1754,1,entertainment
9581 10225,0,"Meme, TikTok and others"
963 1670 699 355 7303 6920 13097 2924 9678,1,crime
8094 11421,1,sports
9575 11508 3484 8980 4149 13530,0,crime
5827 11139 10518 5362 9582 4956 7669 5985 9234 7324 2968 9836 13573 11508 9214 13814 620 12808 2116 2534,0,religion
232 13215 2527 6932 6261 13933 9255 8808 8900 11390 529 8296 7168 14741 11087 1897 13212 9253 13321 8792 661 1897 13217 7896 13644 7580 13600 10427 10514 1946,0,celebrity
3370 8481 5179 6906 1409 5622 5818 4968,1,"Meme, TikTok and others"
2067 8567 10920 6667 13663 6150,0,entertainment
9900 3720 9900 13209,1,entertainment
13585 1184 1360,0,politics
13292 12596 5143 731 8495 11690,1,"Meme, TikTok and others"
9605,1,sports
1201 2116 13448 11725 1283 1669 5054 7199 5568 14694 11382 7318 7270 7119 8697 13175 13185 13407 4837 734 8845 8846 8668,0,entertainment
13865 7535,1,crime
13882 8419 7434 7879 13476 5123,1,sports
3370 11323 12163 3798 4878,1,"Meme, TikTok and others"
13862 9581 565 779 12721 11512 3786 1140 11272 11508 5146 9129 7359 2449,0,entertainment
13814 11287 4360 13031 9024 14125 13717 10739 6039 11641 4360 11125 14448,1,entertainment
13879 10794 4281 12204,0,crime
9844 3309 12638 15146,0,religion
11401 8448 729 7363 3845 2116 13266,0,religion
13533 1669 1669 4381 6474,1,sports
5061 10538,1,celebrity
7698 9304 8484 647 666 864 11968 7842 7841 10454 1192,0,crime
10794 9573,0,politics
2924 9055 4149 3037 7008 9994 14780 1140 6619 9913 4840 13127 4838 12067 8760,1,"Meme, TikTok and others"
1266 10794 14565 14556 11786,0,politics
12027 4381 3319 3471 561 14463 758 3920,1,crime
5500 10794 5500,0,religion
1761 5028 10839 1089 1761 5028,0,religion
13104 5558 2044,1,religion
1979 2633 13113 11251,1,politics
7236 11940 2583,0,religion
14686 2033 9677 365 3107 14492 1201 6110 14913 1781 9196 6258 7380 1422 6403 13865 1795,1,religion
3422 5294 4446,1,politics
1138 5953 14754 10145 2116 9408 13910 6520 10754 9699,0,religion
2633 2563,1,politics
10916 12760 11139 12647 13533 6800 310 12347,0,entertainment
6104 2721 12528 8688 5425 12955 768,0,politics
13289 9677 2713 9994 4149,1,crime
752 9573 11804 4287 10154,0,entertainment
1714 1705,0,religion
2884 9677 5507 11400 2703 4436 11297 5319 11304 5327 11647 6548 13838 13058 4035 8045 12782 11117 10448 6926 14834,1,crime
1078 4692 9699 11467 3112 5112,1,crime
11761 5000 4330 2719 8324 14789 14789 3790 12066 13814 5791 12054,0,crime
5133 11979 6249 6347,1,"Meme, TikTok and others"
10538,1,crime
13317 12474 14294 13271 10331 1519 14341 9691 3765 5091 7707 13317 9147 14294,0,celebrity
3807 10794 8746 6803,1,"Meme, TikTok and others"
1033 3518 6761,0,sports
388 1444 11139 1897 9030 12972 6879 5465 6039 875 10299 7373 388 1444 7445 6316 6378 7945 7373 5897 5465 6039 14664 11686 1359 11139 9971 3750 2719 11184 9971 3751 6527 7445 6316 6378 8141,0,politics
12461 13476 2659 2291,0,"Meme, TikTok and others"
10794 9886 6906 6141 12801 7219 13431 14338 13731 11665 13743 14328,1,sports
1488 15034 15147 14050 14288,0,celebrity
8695 3232,0,religion
6603 3828 6341 3019,0,politics
1655 2132 543 48 13571 9932 7018 6996,0,entertainment
11761 11323 8289,1,crime
3370 8621 10804 2583,1,entertainment
11670 12482 4838 12054 3235 4177 11670 12478 3233 13687 2297 11228 5649 4177 3030,0,entertainment
3046 3406 11508,0,"Meme, TikTok and others"
9900 13714 6462 14644 6617 13714 3458 8286,1,entertainment
9575 7212 7754,1,entertainment
13652 11184 372,0,crime
11508 5133 11843 6415 11401 2669 1415 10273 177 3332 13625 11853 12743 8084 3321 14611 206 12234 174 13885,0,religion
693 6889 4504 5031 4314 2263,0,politics
5819 2915 6548 8409 11609 6261,1,religion
956 5319 8337 2229,1,religion
3751 6437 14899 13882 8376 4247,1,sports
1763 13530 5191 8484 3108 11900 5500 3693 3929 8263 2412 10261 3899,1,sports
9562 3187 5544 8469 12899 6039 10780 3877 8824 2085 8870 446 13601 3265 7986 12254 3187 3518 6991 9623 11400 2603 4654 10911 5567 8871 13755 531 744 2409 11508 11527 5127 5119 10847 1484 1209 11517 10467 1163,1,sports
12943 293 11251 5103 13317 5103 4510 10359 169 14725 12463 6906 759,0,celebrity
3471 10938 12723,0,sports
5815 13605 11050 5376 12030 10938 5376 12030 10938 8195 11050 1498 11508 13684 13652 13530 5107 10130 13410 517 5779 1104 13408 14036 9030 2116 11532 13814 1767 3956 5376 11301 10938 3406 5120,0,"Meme, TikTok and others"
13067 1669 7999 11450,1,"Meme, TikTok and others"
7281 3824 8094,0,sports
12061 4269 11184 14288 7463 12059 9660 8197 1089 11125 8191,0,crime
469 11769,0,crime
2659 3563 2538 1669 11508 372 1681 10881 1815 3849 11512 2662 14394 898 14606 2527 11037 14394 6966 1144 2083 372 11481 5057 10227 12431 999 14937,0,crime
13772 11508 2343 7089,0,crime
11480 8751 13484 9941 6199 4720 5423 1478 4523 14628 9142,0,politics
10978 10394 779 8634 3830 2713 3766 5090 8879,1,celebrity
14294 4025 10854 3765 5092 15092,0,celebrity
9401 11637 7848,1,entertainment
12485 734 5185 9077 6342 12620 10985 3333 3720 12598 310 6604 13209 11512 11508 11184 12484,0,"Meme, TikTok and others"
1867 7303 9556 2115 4806 12972 1669 2131 2721 13074 11074 5832 11532 4968 2622 9691 13302 11287 1153 2082 2291 13753 11075 2346 11438,1,sports
13809 10794 8836 3545 15036,0,sports
7627 1836 993,0,religion
13097 12086 11588 1962 1966 2286 2536 7911 8084 4504 9580 3257 5035 5920 2236 1962,1,"Meme, TikTok and others"
1761 5068 10794,0,politics
695 11540 5133 14614 5190 2924 9677 13294 9677 10911 6403,1,politics
12936 11405 1576 2205 3849 4700 5490 14431 2713,0,celebrity
9275 13646 592 5688 13938 7917 4084 6994,1,crime
13487 3469 11761 420 5428 12553 7533 2863 2994 8979 12243,0,crime
4753 4753 12675 6090 11508 6090 4707 2831 8157 1662 13169 14079 5403 3815 12972 1849 3751 7674 2116 14288 2132 14398 12679 2527 8141 5107 2719 1662 13169 11446,1,celebrity
11415 6082 5985 2623 6104 10573 4913 8466 14414 2268 5985 2281 13865 6114 7831,1,crime
910 9562 9060 10596 6879 14163 7436 12855 3210 2402 12698 2205 11047,0,sports
10388 5298 11088 4615 6019 14677 10656,0,politics
11354 8419 5985 13378 1267,1,"Meme, TikTok and others"
390,1,politics
2116 19,0,sports
10810 1296 4635 10994 8655 14128 13507 6809 1201 10996 3471 10938 12769 1749 6706 7489 9385 1770 6253 4135 13755 11792 6706 2924 9677 14415 7839 2924 9679 14415 2346 14460 1140 5849 1019 5145 5306 3843 14456 2924 9679 14415 1089 3812 2326 1849 1410 7157 6871 13755 773,1,religion
4753 4753 4754 5061 6317 3542 11184 14889 5330 8539 6297 9758 1456 7286 6317 2498 1874 12587 7084 3973 8401 3014 14430 14882 3806 10459 5573 11588 14430 6596 12385 2181 7168 14882 3806 2988 2897 2247 12585 4423 13705 6559 2648 2609 12801 7607 12587 13755 2309 6104 3828 11591 13159 4562 3394 12956 12198 14881 11843 6351 13364 12515 4514 1382 3877 1102 12515 6163 4513 7592 14889 927 7312 6342 319 2116 768,1,sports
9217 5985 6296 2348 6104 1692 12158 12769,0,entertainment
1624 7057 6932 4510 4116,0,crime
6087 2684 13882 8419 1669 11323 13814 757,1,entertainment
11323 6106 13030 6910 3265,1,"Meme, TikTok and others"
1666 13755 8561 14426 1080 8561 2831 4908 8018 7270,1,entertainment
6087 8045 5477 12782 6616 10059 5133 3849,1,entertainment
14288 5985 1749 11248 14685 1156,0,celebrity
9 13 12844 13852 2430 8651 634 1892 2778 10286 7401,1,celebrity
9488 1669 311 14195 12582 7322 1669 4628 4628 2590 12539 10794 2578 14042 11802 9562 1669 4654 4628 6222 920 6527 3487 14397,0,entertainment
2004 13402 1189 1860 9959 2915 4580,1,entertainment
11343 9562 14192 1907 4554 3552 8925 2704 13114 14648 8923,1,"Meme, TikTok and others"
11415 4813 3237 2721 6889 3091 9733 1662 5374 8802,1,crime
138 118 65 3849 13527 11490 4231 169 14209 13283 9955 447 6926 9267 3037 1669 4222 2583 4223 14406 6323 13348 524 1854 7728 13349 4864 10905 3472 2528 9315 4224 14451 6046 8794 167,0,celebrity
8942 11686 5061 6316 4221 6548 13817 13984 1163 12478 5061 6316 4221 8137,0,sports
11669 10089 1904 10089 650 13122 6084 13454 3846 3325 9866 10301 11520 13169 7808 6085 14259 8302 8770 3936 3935,0,celebrity
8096 5319 7427 14834,1,sports
5985 11243 5839 4422 3288 8475,1,"Meme, TikTok and others"
8509 7843 14417,0,crime
14780 1140 5133 13476 11698 3651 4956 6433,1,"Meme, TikTok and others"
9438 10968 14628 9159 10794 3849 13283 2924 9677 3849 1653 5131 3030 4980 14378 3030 10997 4632 8650 2326 10794 12540 8863 2924 9686 11842 3483 4149,1,religion
1095 1037 1099 14870,0,celebrity
1961 3471 13169 11508 6068 131 70 2125 10938 10313 2942 3307 13159 3880 7506 6150 7725 2449,0,celebrity
3529 13108,1,sports
9245 426 5713 1643 12885 5853 6910 10766 13882 4517 13358 11145,1,crime
13235 9699 7368 5319 11572,1,religion
5319 6548 8348 1455 13865 5714 4189 449 6926 14834,1,crime
11287 11160 3321 3406,0,entertainment
3516 13110 10514 4939 3085 5500 2004 9834 1790 5969 10852 1701 9091 12752 1528 14328 9092,1,sports
13895 11627 4390,1,entertainment
5985 13097 1162 13625 3037 2116 2056 2534 13722 8674 10801 10949 6087 11139 6403 423,0,sports
12830 8215 1669 8718 169,0,celebrity
4089 10102 9848 3764 14556 13696,0,"Meme, TikTok and others"
5985 5190 14611 5065,1,religion
11338 8425 3751,1,sports
11452 14288 3894 12769 2024 9330 2330,1,celebrity
13097 10520,1,religion
14750 5950 9303 13359 9562 13530 5118,0,religion
1238 10401 8998 11396 10123 756 9582 2116 9376 7449 10062 6371 2239 10523 3751 6553 6004 1577 8917 9553 8923 14491 2116 8177,0,"Meme, TikTok and others"
13805 13809,0,sports
12632 2181,0,"Meme, TikTok and others"
6720 1239 11067 6699 5418 6727,0,religion
656 11431,1,sports
11747 5985 2916 12826 5985 9236 11580 3030 9237 4863 2348,1,religion
13730 14666 13755 440 14468,0,sports
11415 14016 9900 9968 8320 1280 3959 12129 3849 1089 10938,1,sports
7500 12024 2540 4334 701 10913 14463 3784 6110 3104 4788,0,crime
5827 9126 10495 5994 10699 11323 14488 2409,1,entertainment
2205 8885 1175,0,celebrity
10345 10089 4704,0,politics
13517 10699 9303 6722 14619 9624,0,religion
4351 5154,1,celebrity
9900 9900 4506 4268 10356 4732,0,sports
7363 8394 10743 8394 14780 6889 9924 13797 14415 6262,1,religion
1661 6403 2859 1708 7725 2272 10879 434 12769 6409 4751 12703 1230,0,celebrity
7264 463 10938 14468 5198 3732 2130 5185 11050,0,crime
13458 10922 2070 48 14628 48 11518 13630 48 5300 14628 12266 48 14097 3830 6582 2527 10977 5300 7324 12619 12702 5477,0,entertainment
6245 9246 5560,0,sports
9900 11007 11753 6813,1,crime
1775 4681,1,sports
6114 4362 13737 3265,1,entertainment
14643 1404 2595 817 4654 7102,0,entertainment
9562 1553 2479 13427 3370 9677 3370 9691 4252 7092,1,sports
4714 1669 3816 13416,1,politics
10259 3030 12484 1815 9872 14370 4513 1268 3114 6836 11184 5850 10438 1815 4892 4295 4295 4295 4739 9440 6616 11508 8582 4513 1815 3406 10438 1815 3406 2831 12020 7671 12254 13530 11184 2344 11184 2379,0,"Meme, TikTok and others"
1078 5985 11323,1,crime
6994 14289,0,celebrity
13891 1669 8013 11406 13566 2556 2633,1,politics
5950 1669 4681 8013 11406 14563 9955,1,religion
1104 1398,0,"Meme, TikTok and others"
14288 13755 1655 11139 10925 7449 13857 6891 858 7945 3518 6827 9575 9647 5055 1669 364 4914 10192 3518 10089 10089 359 12643 13858 11067 858 7945 5879 5590 14785 2413 10916 5272 10916 3299 10925 7168,0,celebrity
5319 8356 4250 7671 1455 7851,0,entertainment
8977 4150,0,religion
2181 12528 8460 4774 3830 14701 14700 9422 2181 14430,1,crime
14775 1252 10794 12975 9440 7200,0,celebrity
4415 10822 10183 2066 12771 5319 11573,1,crime
13722 10799 9418 9573 10938 2809 2138 7209 3370 9677 8103 7270 13865 5985 5112 7358 9562 5544 234 13865 962 10911 7940 4206 1370 9575 3518 10906 3471 10938 12232 13722 9562 5544 233 13720 13657 8859 2567 1374 7586 4466 13731 5477 4465 6434 6008 1374 7586 4464 12972,1,sports
1655 6251 2117,0,crime
5319 8539 6261 13097 14046 14218 4390 14046 14218 13386 14426 12331 5827 9601,1,"Meme, TikTok and others"
3751 6452 11050 14314 9382 216 11519 5017 9391 13865 11415 4550 5196 5477 5992 4731 14335 11415 4550,1,sports
5917 1320 8507 14314 11354 8621 14942 6910 7632 4605 13484 14315,1,entertainment
8105 11627 4409 1624 13745,1,sports
8862 3491 14291 3750 2321 14288 1229 5335 7316 8909,0,celebrity
13530 4753 4753 6954 1726 5688 13938,0,crime
9888 10548 7544 14426 8686 9530 13283 14919,1,sports
1897 748 14756 7031 1409 14511,1,sports
5985 10699 11338 8419,1,religion
617 1099 10740 7753,0,"Meme, TikTok and others"
11042 9677 56 56,0,celebrity
4816 4717 7590 10830 14587 2409 9001,1,politics
801 863 9170 13658 12567 14124 13860 7698 10794 528 14126 10890 7698 13422 10794,0,"Meme, TikTok and others"
10794 4235 3839 1643 2719 5500 7373,0,sports
9573 8065 11163 8409 12035 11306 9644,1,"Meme, TikTok and others"
10379 12972 1225 6098 6095 6297 4666 12974 5947 9971 6095 6297 4667,0,politics
6587 3734 15091,0,politics
7940 4207 2881 13075 6906 13077,1,celebrity
5985 3483 6448 14294 6954 3038,0,crime
8094 11415 4550 5839 4350 8339 8170,1,sports
1202 1962 14036 10038 6039 6846 2111 2527 12892 12892 1202 1929 3830 1962 14036 4791 15092,0,entertainment
5648 5845 12630 14158 2463 6906,0,"Meme, TikTok and others"
13097 8096 14567 8577 2326 7448 5110 9575 3518 9758 6523,1,sports
8111 5985 13316 11415 4550,1,sports
5985 2915,1,religion
6611 11290,0,celebrity
7348 13289 9691 2044 3370 8640 2044 3905 6079 11307 4409 1031 6079 11839 10938 12410 8220 12077 5499 13875 5541 7916 4228 2044,1,crime
5925 1655 14565 9738 5717 10602 5714 4360 6924 10699 2720 1662 8460 11508 4360 8207 699 2409 531 3348 9557 10974 2116 9378 6906 10938 11544 7761 8462 1662 1081 8413 2831 12340 12005 7604 10194 9438 4975 2205 12830 4528 12062 1669 10477 13487 7200 2132 12313 7342 9613 7940 14139 3370 3354 7303 12951 12059 3041 5861 12664 10290 12243 1669 8976 5714 10098 9153 1669 13745 3519,1,crime
13112 11641 3441 5525 14915,1,religion
7340 9994 6261 7341 13440 9857 4118,0,crime
11184 14456 13722 1095 14664 4040 7618 8105 9269 12693 14472 8094 2583 15114 13097 4041 8094 15180,1,sports
2004 13814 7974 10551 11508 5133 9055 6926 6261,1,"Meme, TikTok and others"
11937 3806,1,"Meme, TikTok and others"
2061 6584 8009 6261 3605 3605 13940 12188 8225 2541 2542,0,politics
613 6326 3643 11843 1649 12124 12124 5656 13248 9330 1185 6104 12936 6826 15122,1,celebrity
9573 5061 6316 5349 11160 11336 7853 10778 6317 7867 5286 11139 6306 6987 12244 10851 12130 9068 14896 5350,1,sports
9091 1531 6267 9758 6857 12698 2276 7279 10938 12775 7168,1,sports
5713 9269 5127 11278 12809 2015 13150,1,crime
9003 13865 15176,1,crime
6892 8101 11508 4423 6533,1,sports
1878 4980 6683,1,"Meme, TikTok and others"
963 11323,1,entertainment
8751 9377 6624 9057 12532 2586 14361 2659 10790 7825,0,crime
11438 14664 2044,1,entertainment
5953 1197 10743,0,religion
7116 2215 1266 12610,1,celebrity
10794 6715 8407 9634 11499 1148 4164 10491 11540 11540 6482 8414 4319 9883 9163 1919 6551 11543 181 11184 8965 6879 11379 8126 2822 8408 11902 169 11508 12583 1379 5962 6910 7852 8748 12893 6261 169,1,religion
7377 8021 14556 11572 14556 11599 11535 14428 14196 4209 2915,1,sports
4943 10388 3422 5294 6910 11289 2556 3795 3437,0,politics
4758,0,religion
