sentence,hate,category
ফেরাউন বংশধর সালা,1,religion
এতদিন ক্রিকেটদের দাবি আন্দোলনের নেতৃত্ব কারনে বোর্ড সভাপতি পাপন সাহেব পিছনে লাগছেঅবশেষে বলবো পাপন সাহেব সাকিব পৃথিবীর যেকোনো দেশে খেলার যোগ্যতা রাখে পিছনে লেগে পদত্যাগ বাংলাদেশের নাই।,0,sports
পর্যাপ্ত পরিমানে গাঞ্জা খাইয়াই মাদক বিরোধী গানটা গাইছে 🤣🤣 গান নয়া নায়কেরে লিয়া কইলাম 😂😂😂boxod,0,entertainment
কুত্তার বাচ্চা 😠😠,1,entertainment
কথা বলার সোজুগ দেয়না,0,religion
নাটক হণ্ডা শিনে হালার ঘরে হালা,1,sports
কিসের সানাই কিসের টানাই মৌয়ুরির দুধ বিষ বড়,0,"Meme, TikTok and others"
সকাল টায় কলেজ গেলে। কলেজ দিয়েতো রিফাতের আসার কথা।আর মিন্নি ক্লাসে যাবার কথা।সে কেনো রিফাতকে আটকে রাখলো বাড়ি ফিরতে চাইলে কেনো।সন্দেহকারী সকলকে আইনের আওতায় এনে রিমান্ড দিয়া,0,crime
জুতা মা র শালা গরে।,1,entertainment
আরে শালী ধরছো কেনো এক নাম্বার আসামী শালী ফাসি দে দেরি কিসের,1,crime
অজ্ঞান হাওয়া এগুলো নাটক খানকি মাগীরে রাস্তায় ফালাইয়া সাধারন জনগন মিলে চোদা,1,crime
ভাইয়া একটা জিনিস লক্ষ করছেনমিন্নি নয়ন টানা টানি করছেও একবারো রিফাত ভাইয়া একবারো বাঁচানো চেষ্টা করেনি সামির পাশে নিঅন্ন্য ছিলো মিন্নি একজন ধরেনি নয়ন ছাড়ামিন্নি নয়য় নিয়েই ব্যাস্ত,0,"Meme, TikTok and others"
সন্ত্রাসী লীগ কাজ,0,politics
উন্নত বাংলাদেশ,0,politics
কাউয়া কাদের হিরো আলোম ছেইম,1,politics
টয়লেট খাওয়া পুরুষ পতিতালয়ের মালিক,1,crime
রায় মানী আল্লাহ বিচার ইনশাআললাহ,0,"Meme, TikTok and others"
কুত্তার বাচ্চা নাস্তিকের বাচ্চা নাস্তিক তুদের জুতা পিঠা কর দরকার,1,religion
আল্লাহর গজব প্রকার এইটা মনে খানকি মাগী জানে হেইর ব্রেস্টের আল্লাহর গজব খুব তারাতারি পরবে ইনশাআল্লাহ আপনারা নিয়েন। পচনের সৃষ্টি হেইর ব্রেস্টে কিনা হেই নিচতলা চিরদিনের ভাড়া দিয়া ঘন্টা চুদায়াও টাকা পাবে টাকা পঁচনের ঔষধ কেনা শেষ না।। এক আল্লাহ্ আল্লাহ্ আল্লাহ্ খানকির গজব নাজিল কর গজবের আলামত দেইখা মরতে পারি। সমাজকে আল্লাহ্ রক্ষা কর এইসব বিষাক্ত সাপ থেকে।,1,entertainment
শেখ মুজিবুর রহমান সহেব ভালো মানুয ছিলো মেডাম শেখ হাসিনা ভালো কিনতু বুজি জারস খানকী আওয়ামীলীগ টারে বেইচা শেষ করলো অপু ওকিল সেফুদা চুদাই তে মাগির কথায় খানকী দের মত ভালো হ চুদা দিবি,1,politics
মাদার চুদের বাচ্চাদের সরকারি চাকরি সুদায় আরকি,1,crime
নাম্বার ওয়ান মাদারচোদ,1,celebrity
সবই পাপনের কাটসাজি,0,sports
ভিপি তোর পাছার ভিতর জাবে।সালি রববানি ভাইর ছিট দখল চাও।আশা বাশা হবে।,1,politics
পাপন জোয়া চোর কেসিনিও পাপন নিয়া আসছে,1,sports
তোর মা চুদি,1,sports
মোদির ফাসী চাই,0,"Meme, TikTok and others"
নডি তুই দিন দরে সোদা খাচ।এর মিথ্যা বলছ।আলগা বেডার সোদা খাছ।স্বামীর হক অন্যকে দেছ।তোকে ফাঁশি দরকার।জাতে ভবিষ্যতে কেও এরো কোম কাম করে।,1,crime
ভারতে সাতে হাত মিলে কাজ করতেছে পাপন,0,sports
ইউটিউবার বেশ্যা পতিতা ভিউস এট ইন্টারভিউ নামে বেশ্যার পতিতার দালালী তারের আনসাবসক্রাইব সবাই ধন্যবাদ,1,entertainment
মাগী তুই বেশী বূজস শালী,1,politics
হচ্চে একটা এক নাম্বার খানকি। so that s all,1,entertainment
বোদা ফাটানোর সময় মনে থাকেনা মইরা যাওয়ার কথা বলো শালার পো শালা তোর জেই দেহটা সেক্স থাকবোই,1,crime
ভিপি নূর সরকারের জম।বাঘের বাচ্চা। ছাত্রলীগ কুত্তা এক নুরুর বালের সমানও না।,1,politics
হালার ফুতেরা মুসফিক গালি শুনে তুমার ভাবারে পাশে চিল শুনত,1,sports
প্রিয় ডক্টর জাকির নায়েক উন ভালবাসেন সবাই লাইক আল্লাহ ওনার মাথাকে দ্বিতীয় কম্পিউটার বানিয়ে দিয়েছে,0,"Meme, TikTok and others"
হা হা হা হা হি হি হি হি হু হু হু হু,0,politics
মাজার পুজা জানি বাট এইটা শাহজালাল রাঃ দেশে ইসলাম প্রচার মানুষ অপব্যবহার আশে পাশে মধ গাজা খাই এইটা দুষ অলিদের দুষ মাজার পুজা আমারা মাজারের পাশে দারিয়ে অনুতপ্তহই মনে একটা শান্তি নিজেকে খুব ছোট মনে উনাদের উসিলায় আল্লার প্রার্থনা মনে একটা শান্তি ই করল এইটা দেখার বিষয় দেখার উদেশ্য যাই দুষ চোখে পড়বে মন অনুতপ্ত যাই তবেই শান্তি মিলে আল্লাহুয়াকবার,0,religion
পরিচালক বাল ফালাইছেন।,1,sports
ভন্ডামি দুর্বল প্রকৃতির মানুষ বনিয়া গেলেন। সময় আপনাকে যুবক মনে হয়।,0,celebrity
মিজানুর রহমান আজহারী হজুর অহংকার,0,religion
উন্নয়ন কোটি টাকার ঘড়ি,0,politics
শালা বিচারক গো গোয়া মারা দরকার। সবাই একমত,1,entertainment
ভাইয়া ভিডিওটা চোখের পানি রাখতে পারলাম পাবলিক গণ পিটানুতে মারা,0,"Meme, TikTok and others"
লুচ্চা প্রশাসক,1,crime
হুমায়ুন আহমেদ বেঁচে থাকলে। হিমু সমগ্রে নতুন গল্প যুক্ত হতো হিমু চাটুকার জাফর,0,celebrity
কুত্তার বাচ্চা ওরে দরি দরকার মেয়েদের কারনে নারী জাতি অপমান কুত্তার বচ্চা এইটার বিচার চাই,1,crime
দোষ পরিবারের মানুষকে জানোয়ার বানিয়ে কান্না চোদাও,1,crime
ভাই অামি পুরাই শিহরীত,0,politics
হালা তুই হুজুর,1,religion
পুটকি মেরে একদম ছিড়ে দিবো খানকিরপুতটাকা তর বাপের পাকিস্তানের সমতকের কোটি টাকা সালা খানকির পশু,1,sports
জনি টা মাদারচোদ একটা মালিক সালায় একটা মাদারচোদ সাথে তাসকিন মাদারচোদ রোজা করতেছে,1,sports
জিহাদি কুকুর টার ওয়াজ খবর দিলে খুশি হবো ওরে একটা জুওা দিয়া মারতে চাই বুশ রে মেরে ছিলো,1,religion
হুজুর তাহেরি বন্ড শয়তান বাংলাদেশ সবাই জানে,0,religion
নিচ মাদার বাচ্ছা,1,crime
টয়লেট টিস্যু পকেটে দেওয়া বুদ্ধিমানের কাজ তেমনই জয়ের মালা পরিধান করেও আত্মতৃপ্তি হওয়া লোকগুলো বুদ্ধিমান,0,politics
প্রথম ৫ টাই একটা নিদৃষ্ট দলের টান। ভিতর ১ ২ টা থাকলে উনার সাথে একমত পারতাম। কথা গুলো নির্দলিয় পারতেন।,0,celebrity
সালা গান্জা খুর পাগলের মেলা,1,crime
এক নাম্বার রাজাকার,0,"Meme, TikTok and others"
অবৈধ জারজ সন্তানের দল নয়ন বন্ড পাঞ্জাবি গায়ে দিছিলো,1,crime
আজকের ভিডিও তে আগুনটা বেস্ট লাগতেছে👌👌👌👌 ভিডিও সেরা। ভন্দ্রে জুতা মারা,0,religion
বিচারক গুলোর নাম্বার পেলে ভালো হতো খানকির পোলা মাইয়ারে সাহস দিছে জিগাইতাম ছেলেদের অডিশনের নাম অপমান সাহস পাইছে কই,1,entertainment
ছবিটা অঝড়ে কেঁদেছি হাট সমস্যা বুঁকের ব্যাথা উঠে বুঁকে ব্যাথা শুরু হইছে,0,entertainment
তুই একটা মাদার বাচ্ছা মিথ্যা কথা বলিস,1,religion
নিপু সাকি একটা মাগি কনো ছবি ভালো কনো অবি,1,entertainment
বাংলিশ কুত্তা বাচ্চা বাংলায় ভালো জানে নাহ ইংলিশ মারা,1,entertainment
পাপনের প্লানেই শেষ শুয়োরের সাকিবের ক্যারিয়ার শেষ দিলো,1,sports
তোদের কুত্তায় পুন মারছেনি বেইমানের বাচ্চারা,1,"Meme, TikTok and others"
ময়ুরী নাভিটা ভোদার,1,entertainment
বাংলাদেশের নাইকারা পতিতা।,1,entertainment
সালা বাঙালি খারাপ গুলো মানুষ মিলে চার পাচ টা ছেলেকে পারেনি তামাসা দেখছে মিন্নিকে রিমান্ডে নিলে বের,1,crime
ভন্ড সালার মারে গোয়াল ঘরে দেখছি,1,religion
আরে তাসকিন বাদ গেলো দুইটা থাপ্পড় তাসকিন মারা হাসি হোগা দিয়ে বের হতো দুইটা গাধা রেস খেলাইতেছে একটা গরু,1,sports
কার জুতা তাহেরিকে মারেন 👢👡👠👟👞। তাহেরিকে কুকুরে কামর মারক।🐕🐕🐕🐕🐕,0,religion
শালা নিজেও জুআ খেলে,0,sports
এদেকে সেদ্দ গরম ডিম থ্যেরাপি দেয়া দরকার,1,"Meme, TikTok and others"
বালের প্লিয়ার গুলা। না। কর বেশি নাচানাচি পারবি সালা কুত্তার দল।,1,sports
সামনে পেলে আলু ভর্তা বানিয়ে দিতাম,0,"Meme, TikTok and others"
রুপামাগিকেঘোড়াধনদিয়েচুদতেহবেতাহলেমাগিআলললাহকেনিয়েকোনোখারাপকমেনকরবেনাআমিমালসিয়াপবাসি,1,religion
সালা বিচারক গাজাখোর,1,entertainment
মিন্নি বুঝলো ইয়ার মেশানো পানি শয়তান নষ্ট বেয়দব খারাপ মেয়ে ফাঁসি,1,"Meme, TikTok and others"
কথাগুলো খুব সাবধানতার সাথে জায়গায় ফাঁক রেখেছেন যেনো ধরি মাছ ছুঁই পানি,0,celebrity
জাতীয় মির্র্জাফর,1,celebrity
পাচায় অর্ধ গরম রড বাহিরে ঠান্ডা অংশ ডুকানো 🙂 মুরিদ রা টেনে বের 😁 মাগির পোলা তর মাইরে চুদি রোজা এসব সহ্য ছেয়ে তরে গালি বেটার ☺,1,religion
এডমি পাবলিককে বুঝাতেছেন রাজিব অপুর্ব চোদে প্রভার বোদা পাকা পেলেছে প্রভার বোদায় হাতির ধন ডুকালেও সমস্যা কারো সাথে চোদা গোসল,1,entertainment
বাংলাদেশি নাটক গুলি ভালোই লাগে। br কথায় কথায় হিন্দি ভাল্লাগেনা। br পুরাটা দেখেই গেলাম। br হিন্দি সোনতেই হিন্দি ফ্লিমিই দেখি। br দুঃখিত পুরাটা নাটক দেখার জন্য।,0,entertainment
মালের স্বাদ বেহুস। হায় রে মাল,1,crime
পাপনকে ভাগাতে হবে।,0,sports
পরকাল পাঠানো পোস্টের হড হড বমি দিলাম,0,celebrity
সন্দেহ খুনে মিন্নি অবশ্যই জড়িত। রিমান্ডে নিলেই কু কৃত্বি ফাঁস যাবে।,0,crime
একটুখানি চাওয়া দালালের মুখে দেই পাছার হাওয়া,1,celebrity
ভাই মেয়ে শমি কায়চারদের মোত হবে। দেখবেন বুড়ো বয়সে পাশে,0,entertainment
তাহেরি পাইকারি খায় আবল তাবল কয়,0,religion
নদীর নাভীর হুলাক টা সেরকম,1,entertainment
নারী জাহান্নামী আল্লাহ ভালো জানেন বেয়াদব মহিলা মাথার চুল আছেন,0,religion
জনগনের টাকা চুরি খালেদাজিয়া। কাদের সাহেব জনগণের সেবা।,0,politics
আজও নুসরাতের মায়ের বকের ভিতর হা হা হাকার কুমিল্লা পাঠিয়ে লাস চাই নুসরাতের মায়ের কাননা পুড়া দেশ বাসি কেদে তদের কাননা পুরা দেশ বাসি হাসি পায়,0,crime
একেকটা কুলাংগার।।।,0,politics
আল্লাহ চরম বিচার করোতাকে দুনিয়ায় আখিরাতে বিচার করোতার ছেলে বেশি মার ধর দাজ্জাল বউকে মারে৷ গুনাগারের দোয়া কবুল করো৷,0,"Meme, TikTok and others"
তর মারে চুদি,1,religion
মোদির সাথে তসলিমা নাসরীন নিকাহ হোকগো মূত্র পান করান,1,"Meme, TikTok and others"
ছেলের পাকা বাড়ি মায়ের জায়গা ঝুপড়ি সদ্যোজাত অবস্থায় ছেলের মুখে বিষ গুলে খাইয়ে দেওয়া,0,"Meme, TikTok and others"
বেইমান কুত্তার বাচ্চা নাফরমান৷তরে কুত্তা জন্ম দিছে কথা বলস৷ইহুদির বাচ্চা৷তুই ইহুদি মুসলমানদের ইমান নষ্ট কথা বল৷এ কুত্তার বাচ্চা তুই পুরাটা ওয়াজ শুন বল বলছে৷বুজে শুনে ভিডিও পোস্ট দিবি কুত্তা৷,1,religion
বালের খেলওয়ার।,1,sports
ইনু খাঁন কির পোলায় একটায় সুতিয়া,1,politics
জানোয়ারটাকে কুকুরের মত মারা দরকার,1,"Meme, TikTok and others"
অাজকের খেলাটা ভালো লাগলো কার কার ভালো লাগলো লাইক দাও দেখি,0,sports
এইটা ধামাচাপা দেয়ার চেষ্টা চলতেছে,0,crime
গাজা খায় দেকছি,0,religion
সালাফীজাম নিয়ে আব্বাসী সাহেব সর্ম্পকে একি পি মাও মুফতি আহমাদ হাসান গাজীপুরী সালাফীজাম নিয়ে আব্বাসী সাহেব সর্ম্পকে একি পি মাও আহমাদ হাসান গাজীপুরী সালাফীজাম নিয়ে আব্,0,religion
তোর বউরে চুদে শিবির,1,"Meme, TikTok and others"
সমস্যা কারন আওয়ামীলীগের সরকারতো তোমাদের না।তোমরা আরো পতিতার সম্মান পাবা দুজন।সরাসরি ভিডিও বলছে এগুলো মিথ্যা ।যে শাস্তি দাবি করো।তোমার জয় পুলিশ সরকার অন্যায়ের বন্ধু,0,crime
এক দিন কিস ভোদা চাডা পুটকি মাইরা হাগা বন্ধ দেয়া।।ভালোই।।ওরে ধোন চুষতে দেয়া দরকার খানকি মাগি,1,entertainment
বিএফডিসি তে এতো কাক ডাকছে কা কা কা,0,"Meme, TikTok and others"
কেরকম খারাপ মানুষ,0,"Meme, TikTok and others"
নুসরাতের মত কেও পুরিয়ে মারার দরকার,0,crime
মাগি তোরটি শব দেশের খবর,1,"Meme, TikTok and others"
সাকিব ভাই অপু আপুএক সাথে ছবি করবেএটাই চাওয়া,0,"Meme, TikTok and others"
মুস দেখ মাদার চুদ,1,religion
আশরাফুল থাকত উন্নত হতো।পাপন কান্না করাইলি।খোদার কসম তোকে পাইতাম তোকে জুতা পিটাইতাম,0,sports
সাকিব বাই ছারা শক্তি তাকবে সাকিব সাহসিনী,0,sports
একটা চুতিয়া কাউন্সিল। জুয়ারীদের প্লেয়ারদের পেছনে লাগে। ভারতের দালাল। বাতিল নতুন ক্রিকেট কাউন্সিল দরকার।,1,sports
কয়জন শালা শালি,1,entertainment
পাপন কবিতাহেইইই নাম পাপনক্যাসিনো ত্রিভুবনে নেইকো আপন।চিন্তায় আমায় নইকো ক্যাসিনো জুয়া ছাড়াআমিই ক্রিকেটকে দিচ্ছি হোগা মারাযতই তোমরা গালি দেও যাবো বোর্ড ছেড়েআমার যাবো ক্রিকেটের হোগা মেরে।,0,sports
গাজাখোর শালা,1,sports
ভন্ড বক্তা খানকির পোলা,1,religion
হূমায়ুন আহমেদের ভাই লোককে বলি নাই।,0,celebrity
মন হেতির দুই দুদের পাহাড়ের উঠে জাপটা মরি।,1,entertainment
আইনের লোকগুলো এতদিন কোথায় ছিলো এতদিন নজরে একটা জিনিস হুট তৈরি হয়না প্রধান সমস্যা টাকার ভাগ পাই এজন্য অভিযান চালাইছে😫😫😫😫😫😫,0,crime
তোমাকে জনগন চোদতে মাগি,1,crime
সায়লা এমপি পতিতা আনাগুনা ভেরে যেত,1,entertainment
মাদার চোদ মুভি কথা কিলার,1,entertainment
খানকির পোলা মাদারচোদ,1,crime
ইংরেজি দৈনিক খুবই জনপ্রিয় নিউজ পোর্টালের কাজ লেখনীর বিপরীতে মন্তব্য গুলো ধরা।।।।নইলে বুঝবে কিভাবে,0,celebrity
আল্লাহ তাআলা দাতজাইল দেরকে সঠিক ইসলাম লাইনে হেদায়েত দান আমীন বিঝি বলার,0,religion
সালাকে জুতা মারা,1,crime
প্রিয় ভক্তা মিজানুর রহমান।,0,religion
শালা শালিরা বিচারক হয়েছিল,1,entertainment
পড়লে ভূলটা ভেঙ্গে যাব মনে সময় একটু কষ্ট লেখাটা পড়বেন। চাঁদের আচড়ঁ,0,celebrity
ভিডিও ভালো লাগলে লাইক শেয়ার করুন সাবস্ক্রাইব রাখুন। মতামত কমেন্টে জানান। ধন্যবাদ,0,entertainment
মাদারচোদদেরকে যুতাপিটা দেশ তারাও,1,religion
তোম‍রা মেরে ফেলো বাংলা দেশি,0,religion
লেকছে মাথা খারাপ গানজা কুর । হালার গড়ের হালার ।,1,entertainment
ভাই সাহস অবাক হই লাইফের সেরা সত্যবাদি ইউটিউবার ভালোবাসা নিও,0,politics
পুলিশ অফিসার ধন্যবাদ ফাজিল ছেলেকে নেয়ার,0,"Meme, TikTok and others"
ইনশাআল্লাহ এইবারের ট্রপি চট্টগ্রাম পায়,0,sports
তুই হালা গান্জা খাইয়াই কুল পাস টুকিটুকি ভাবনা চুদাবি কখন।😂😂😂,1,celebrity
মোহম্মদ হঃ সঃ একজন মহান মানুষ পুত্রবধু জয়নবকে বিয়ে হালাল আয়াত নাযিলঃ জয়নব মুহাম্মদের ফুফাতো বোন। মুহাম্মদ ফুফাতো বোনকে নিজ পালক পুত্রের সাথে বিয়ে জোরপূর্বক। জয়নব ভাই বিয়েতে রাজি ছিলো না। মুহাম্মদ কোরানে নিম্নোক্ত আয়াত ডাউনলোড ভয় দেখিয়ে জয়নব ভাইকে রাজি বিয়েতে। আপনারা বিস্তারিত আয়াতটির তাফসীর ঘেটে পারেন। আল্লাহ রসূল কোন কাজের আদেশ কোন ঈমানদার পুরুষ ঈমানদার নারীর বিষয়ে ভিন্ন ক্ষমতা আল্লাহ রসূলের আদেশ অমান্য প্রকাশ্য পথভ্রষ্ট তায় পতিত হয়। এভাবেই ফুফাতো বোন গেলো পুত্রবধু দিন একসময় মুহাম্মদের নজর পড়ে জয়নবের উপর। জয়নব ব্যাপারটা বুঝতে পেরে স্বামী জায়েদকে জানায়। জায়েদ ভালো জানতো মুহাম্মদ আদায় ছাড়ে। জায়েদ ভয় যায়। খোলাখুলি পালক–পিতাকে বললো “আপনি হয়ত জয়নবকে পছন্দ করেছেন। ত্যাগ করছি।”এ কথা শুনে মুহাম্মদ উত্তর “তুমি স্ত্রীকে রাখতে পারো।” জোড়াজুরি নেবো জায়েদ জানতো নবী বাসনা চরিতার্থ করবেই। শেষ জয়নবকে তালাক দেয়। জায়েদ তালাক দিলে বাধা আরেক জায়গায়। জায়েদ মুহাম্মদের পালিত পুত্র মুহাম্মদ পালিত পুত্রের স্ত্রীকে বিয়ে আরবে পালিত পুত্রদের নিজ পুত্রের মতই হতো। মুহাম্মদ বুদ্ধি একটা আয়াত পয়দা কুরানে পালিত পুত্র পুত্রই নয়। তোমাদের পোষ্যপুত্রদেরকে তোমাদের পুত্র করেননি। এগুলো তোমাদের মুখের কথা মাত্র। ব্যাপারটা ভা,0,religion
সালাকে মার,1,"Meme, TikTok and others"
শালার হিজলার,1,"Meme, TikTok and others"
জন্ম বস্তিতে হইছে সিউর। 6 মাসে বাল আজীবন করলেও আসেনা। দেশে প্রতিভার অভাব নাই।,1,sports
খানকির পোলা রে ছেড়া জুতার মালা পরিয়ে বউয়ের টুকু কইলাম,1,"Meme, TikTok and others"
আললাহ শয়তান হেফাজত,0,religion
তুই সালা তাড়াতাড়ি মরবি তুই কথা বলছোছ তর মা বাবা মরার কথা তর মুখে একটু বাচবো সালা ব্যানচোদ,1,sports
আফসোস লাগে মা বোনদের কর্ম ফল,0,crime
মিজানুর রহমান আযাহারী ওয়াজ ম ইস্তান অধিকার করেছেন😍😍😍😍,0,religion
শালার বেটাকে দিনের রিমান্ডে চরম শাস্তি দেয়া বেয়াদবি,1,"Meme, TikTok and others"
তোদে জরমের ঠুকনাই,1,religion
বালডারে নিয়া নিউজ হয়না বাল একটা 😑,1,entertainment
জানোয়ারের বাচ্চা ছোটবেলায় খাওয়াইছে বাপ মায় কুত্তার বাচ্চা খুন মত পোলারে,1,"Meme, TikTok and others"
জিয়াউর রহমানের পাচঁ বছরের শাসনে মাঘের শেষে বর্ষন হয়েছিলো হিসেব রাখে নি পাচঁ বছরে প্রাকৃতিক দুর্যোগ নি। অতি বর্ষনে বন্যা খরা জলোচ্ছাস না। দেশে কাপড়ের অভাব কিছুটা দূর হলো। দ্রব্যমুল্য লাগামছাড়া না। বাংলাদেশের নদীতে প্রচুর ইলিশ পড়তে লাগলো। বাংলাদেশের মানুষ মনে শুরু করল অনেকদিন একজন রাষ্ট্রপ্রধান পেয়েছে সৎ। জন্যে আত্মীয়স্বজনের জন্যে টাকাপয়সা লুটপাটের চিন্তা মাথায় । মাথায় দেশের চিন্তা। খাল কেটে দেশ দলাতে চান। জিয়া মানুষটি সৎ সন্দেহ নেই। লোক দেখানো সৎ আসলেই সৎ। মৃত্যুর জিয়া পরিবারের ব্যাংক ব্যালেন্সড নেই। হুমায়ুন আহমেদ পৃষ্টা ১৯৩ দেয়াল।,0,celebrity
সুন্দর অভিনয় নায়ক নায়িকা দিনই পারবে,0,entertainment
জনাবা বেগম খালেদা জিয়া দেশের মা।। কাউয়া গু। খায়।।।,0,politics
বাইনচোদের ছেরিরে এইভাবেই লাগাবো,1,crime
সেফাতকে কেহ গালি দিলে রক্ত গরম জায় রাত দিন ঘন্টা বাড়ি ঘর পাহারা বাড়ির কুত্তার নাম সেফাত এজন্য,1,"Meme, TikTok and others"
শালা মুর্খ ভন্ডর মাইক কেরে নেয়া ওয়াজ জানেনা জুতা পিটা একান গার দাক্কা বের সাহজালালের সাথে ব্যয়াদবী মুর্খ সাহজালালের পায়ের জুতার দাম না।,1,religion
অভিযাত্রী তরুণ সেনা মানে অনিয়ম নতুন দিনের যোদ্ধাদল ওরাই ব্যতিক্রম। বিদ্রোহী শান্ত সমাজ বোঝেনি উপহাসের অট্টহাঁসি হয়েছে হাঁসির পাত্র। থামেনি হয়নি খান্ত রাজত্তের নিশান তুলেছে খেলেছে জিতেছে যোদ্ধা হটায় ভয় প্রহসন থেমে যায় বিজেতা বিজয় ছিনিয়ে নেয় একদিন দর্শন জানি বাঁইবে তরী ওরাই ধরবে হাল জানি পারবে ভিতর শক্তি অপার লাল সবুজ কলঙ্ক মুক্ত™,0,celebrity
অধ্যাপক অপু উকিল একজন অশিক্ষিত,0,politics
সালার ভন্ড হুজুরদের গলা জবাই ফেলা,1,religion
সালা আবাল,1,"Meme, TikTok and others"
মিন্নি জরিত চিল কারন পিচনে হেটে হেটে গিয়েছি মেয়ের সামনে তকন মেয়ে,0,crime
ফাঁসি হওয়াই সত্যি অপরাধি হয়প নুসরাত তোদের কতি করেছিলো,0,crime
সানাই তোরে চুদবো,1,entertainment
সালারা গাজা খাইছে লোক টা কথা,1,sports
হিন্দু মাদারি মাগি তোর মুখ সামলা পতিতায়ের কীট খাংকি,1,politics
মানুষ নামে পশু,1,"Meme, TikTok and others"
খুব কষ্ট লাগছে ভিডিও টা,0,"Meme, TikTok and others"
ওয়াজী শয়তান আচরণ দেখুন। বেয়াদব,0,religion
শয়তানের বাচ্চা রে জুতা দিয়া পিট,1,sports
মাদার চোদ পাপন সালা তোর পদোতেক চাই,1,sports
তোরে চুদি,1,entertainment
মিন্নি মাগিরে রিমান্ডে নিলে তথ্য বের সিওর,1,crime
কুণ্ডার বাচ্চাকে আজীবন নিষিদ্ধ হোক।হালার পো ভাল খেলা খেলতে পারেনি।মাঙ্গের পোরে বাদ দেওয়া,1,sports
ভাই একাটা লুজ কেরেকট্টোর মহিলাকে ইন্টারভিউর নাম কোরে পাবলিকের সামনে লাভের জন্ন্যে মানহানীর চেস্টা হোচ্ছে এইরোকম মিম্ন প্রকিতি লোকেরাই বাংলাদেশের চলচ্চিত্রের পুটকি মেরেছিল এখনো সাদন,1,"Meme, TikTok and others"
সরকার চাই,0,politics
মুরগী কবিরকে জুতা পিঠানো উচিত। শালা একটা নাস্তিক কুকুরের বাচ্চা।,1,religion
বাংলাদেশ ভাংগা দেশ। রকমের ঘটনাই ঘটুক দিনের বেশি থাকেনা। দিন সবাই ঠান্ডা যাবে। বিচার কিসের বিচার সবাই ভুলে যাবে। ডিজিটাল ভাংগা দেশ।,0,crime
হালারপোতোমার দেশের ক্রিকেট ধ্বংসের পথে,1,sports
কুত্তার বাচ্চাকে সেখানেই খতম দাও ।শালির মুখে পেশাব কোরে দাও ।ভিকারির বাচ্চা শালা ।টাকার লোভে মাদরচোদ শব কোরছে ।,1,religion
শিক্ষা খুনীদের পুড়িয়ে মারা পিটিয়ে মারা কেটে মারা ধর্ষন মারার জানোয়ার গুলো চিন্তা থেকে। প্রত্যেকদিন খুনের খবর কোথাও কোথাও বাংলাদেশে। খুনের শাস্তি একমাত্র সেখানেই খুন বন্ধ হবে।,1,crime
ছেলেকে কুত্তা খাওয়ানো,1,"Meme, TikTok and others"
টাকা,0,politics
গানখির পোলা তুর বাড়ি কই তোরে পাইলে তুর মার বোদা দিয়া তোরে বোরা দিতাম তুর মারে কজনে চোইদা তুরে জরম্ম দিচেরে গানগির পোলা,1,"Meme, TikTok and others"
জাতিকে কমেন্ট বক্সে হরহর বমি সুযোগ আপনাকে ধন্যবাদ 😊,0,celebrity
পৃথিবীতে সবচেয়ে গুরুত্বপূর্ণ মায়ের ভালোবাসা মাকে কখনো কষ্ট দিওনা pls pls,0,entertainment
এতো গ্লানি আসে কৈ গ্লানির চোদনে বমি কইরা যাই চাটতে খুব ভার ঘুরিয়ে ঘুরিয়ে ইনিয়ে বিনিয়ে একটা পায়ই চাটতে। চাটেন ভাল চাটেন।,1,celebrity
আল্লাহ সন্তান কারো ভাগ্য দিয়েন,0,"Meme, TikTok and others"
দেখেছি মাজারের উপলক্ষে নাচ গান,0,religion
শালা তদের কারণে বাংলাদেশের অবস্থায়,0,sports
মানুষ,0,"Meme, TikTok and others"
শালারা জারাখুর টেইজেকেনভশে লেংটারপাগল,1,religion
মুরগি চোরা শাহরিয়ার কবির কুত্তারে দেশ লাথি মেরে বের উচিৎ মনে মুজিব হত্যাকারীদের একজন পাশেই আছেন সামিয়া রহমান বেশ্যা কোথাকার,1,religion
সবচেয়ে ভালো লাগছে বিচারক কুত্তার বাচ্চারা,1,entertainment
ছবির টা গানগুলোঅনেকভালো ঈইলাই কেট,0,entertainment
শালা গুলাকে রাস্তাই ফালাইয়া মারা দরকার,1,politics
আচোদা ভিডিও মানে আপনারা দুধ গবেষণা শুরু করতেছেন মানুষকে এইসব উৎসাহিত এধরনের একটা ভালো চ্যানেল এসব কনটেন্ট আশা বোকাচোদা উপস্থাপিকা জীবনে দেখি উনিও মনে অপারেশন টা করাতে চাই বুড়া বয়সে দুধ নিয়া সোজা দাঁড়াতে পারবি বুঝবি 😡,1,entertainment
ইসলাম ধর্মে মহিলাদের পর্দা করবার হুকুম,0,crime
শালা তুই একটা শয়তান তোর দল শয়তান,1,religion
কুকুরের বাচ্চাগুলো ক্ষেপেছে,0,religion
নিশ্চয়ই বিএনপি জামাতের বড় হাত তাড়াতাড়ি খতিয়ে দরকার প্রশাসক কার্যালয়ে আকাম কুকাম দেশ উন্নত হয়েছে দেখাবি সাংবাদিক মিডিয়া আস্তা খানকিরপুত কারণে দশা দেশের আকাম কুকাম তদন্ত শিয়ালের মুরগী,1,crime
